,address_type,agency,agency_name,bbl,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,status,street_name,unique_key,x_coordinate_state_plane,y_coordinate_state_plane,created_time,lonlat,geometry
39,ADDRESS,NYPD,New York City Police Department,1019880098,MANHATTAN,NEW YORK,2017-06-27T05:36:32.000,09 MANHATTAN,Drinking,2017-06-27 02:38:15,AMSTERDAM AVENUE,BROADWAY,In Public,2017-06-27T10:38:15.000,Precinct,509 WEST 135 STREET,10031,,,,40.8191854059,"{u'type': u'Point', u'coordinates': [-73.952768411455, 40.81918540591]}",Street/Sidewalk,-73.9527684115,PHONE,MANHATTAN,Unspecified,2017-06-27T05:36:32.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 135 STREET,36559626,997323,237732,02:38:15,"(-73.95276841145517, 40.81918540590982)",POINT (-73.95276841145517 40.81918540590982)
40,ADDRESS,NYPD,New York City Police Department,1020380001,MANHATTAN,NEW YORK,2017-07-03T02:02:44.000,10 MANHATTAN,Drinking,2017-07-03 01:00:06,MACOMBS PLACE,8 AVENUE,In Public,2017-07-03T09:00:06.000,Precinct,267 WEST 152 STREET,10039,,,,40.826956939,"{u'type': u'Point', u'coordinates': [-73.937998813361, 40.826956939042]}",Street/Sidewalk,-73.9379988134,PHONE,MANHATTAN,Unspecified,2017-07-03T02:02:44.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 152 STREET,36599156,1001409,240566,01:00:06,"(-73.93799881336062, 40.82695693904198)",POINT (-73.93799881336062 40.82695693904198)
41,ADDRESS,NYPD,New York City Police Department,1019490047,MANHATTAN,NEW YORK,2017-07-10T01:46:37.000,10 MANHATTAN,Drinking,2017-07-09 22:43:50,WEST 122 STREET,WEST 123 STREET,In Public,2017-07-10T06:43:50.000,Precinct,540 MANHATTAN AVENUE,10027,,,,40.809247162,"{u'type': u'Point', u'coordinates': [-73.95373274261, 40.809247161969]}",Residential Building/House,-73.9537327426,PHONE,MANHATTAN,Unspecified,2017-07-10T01:46:37.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,MANHATTAN AVENUE,36655532,997058,234111,22:43:50,"(-73.95373274261046, 40.80924716196946)",POINT (-73.95373274261046 40.80924716196946)
42,ADDRESS,NYPD,New York City Police Department,1008830033,MANHATTAN,NEW YORK,2017-07-12T02:15:33.000,06 MANHATTAN,Drinking,2017-07-12 02:03:58,LEXINGTON AVENUE,BROADWAY ALLEY,In Public,2017-07-12T10:03:58.000,Precinct,143 EAST 27 STREET,10016,,,,40.7419157539,"{u'type': u'Point', u'coordinates': [-73.982627617397, 40.741915753908]}",Street/Sidewalk,-73.9826276174,PHONE,MANHATTAN,Unspecified,2017-07-12T02:15:33.000,The Police Department responded to the complaint and determined that police action was not necessary.,Closed,EAST 27 STREET,36670372,989064,209577,02:03:58,"(-73.98262761739737, 40.74191575390827)",POINT (-73.98262761739737 40.74191575390827)
43,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2017-07-16T21:57:26.000,12 MANHATTAN,Drinking,2017-07-16 21:06:52,WEST 189 STREET,WEST 190 STREET,In Public,2017-07-17T05:06:52.000,Precinct,AMSTERDAM AVENUE,10040,,,,40.8534150055,"{u'type': u'Point', u'coordinates': [-73.927021392513, 40.853415005476]}",Park/Playground,-73.9270213925,PHONE,MANHATTAN,Unspecified,2017-07-16T21:57:26.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,AMSTERDAM AVENUE,36712871,1004439,250208,21:06:52,"(-73.92702139251323, 40.85341500547638)",POINT (-73.92702139251323 40.85341500547638)
44,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2017-07-20T01:32:03.000,07 MANHATTAN,Drinking,2017-07-19 22:20:22,,,In Public,2017-07-20T06:20:22.000,Precinct,,10025,WEST   99 STREET,BROADWAY,,40.7965967075,"{u'type': u'Point', u'coordinates': [-73.970369734734, 40.796596707525]}",Street/Sidewalk,-73.9703697347,PHONE,MANHATTAN,Unspecified,2017-07-19T23:37:11.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,,36738928,992454,229500,22:20:22,"(-73.97036973473399, 40.7965967075252)",POINT (-73.97036973473399 40.7965967075252)
45,ADDRESS,NYPD,New York City Police Department,1020750017,MANHATTAN,NEW YORK,2017-07-21T22:36:27.000,09 MANHATTAN,Drinking,2017-07-21 22:20:52,HAMILTON PLACE,BROADWAY,In Public,2017-07-22T06:20:52.000,Precinct,515 WEST 143 STREET,10031,,,,40.8244952049,"{u'type': u'Point', u'coordinates': [-73.949856016626, 40.824495204867]}",Street/Sidewalk,-73.9498560166,PHONE,MANHATTAN,Unspecified,2017-07-21T22:36:27.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 143 STREET,36755769,998128,239667,22:20:52,"(-73.94985601662572, 40.824495204866906)",POINT (-73.94985601662572 40.82449520486691)
46,ADDRESS,NYPD,New York City Police Department,1017860005,MANHATTAN,NEW YORK,2017-07-21T23:34:26.000,11 MANHATTAN,Drinking,2017-07-21 22:18:12,3 AVENUE,2 AVENUE,In Public,2017-07-22T06:18:12.000,Precinct,211 EAST 121 STREET,10035,,,,40.8009392838,"{u'type': u'Point', u'coordinates': [-73.937185081136, 40.800939283836]}",Street/Sidewalk,-73.9371850811,ONLINE,MANHATTAN,Unspecified,2017-07-21T23:34:26.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,EAST 121 STREET,36759606,1001641,231087,22:18:12,"(-73.93718508113567, 40.8009392838362)",POINT (-73.93718508113567 40.8009392838362)
47,ADDRESS,NYPD,New York City Police Department,1010580011,MANHATTAN,NEW YORK,2017-07-22T04:21:58.000,04 MANHATTAN,Drinking,2017-07-22 03:29:57,9 AVENUE,10 AVENUE,In Public,2017-07-22T11:29:57.000,Precinct,439 WEST 48 STREET,10036,,,,40.7627465999,"{u'type': u'Point', u'coordinates': [-73.991054792777, 40.762746599906]}",Street/Sidewalk,-73.9910547928,PHONE,MANHATTAN,Unspecified,2017-07-22T04:21:58.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 48 STREET,36763969,986728,217166,03:29:57,"(-73.9910547927773, 40.76274659990586)",POINT (-73.99105479277731 40.76274659990586)
48,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2017-07-25T23:43:53.000,03 MANHATTAN,Drinking,2017-07-25 21:21:35,,,In Public,2017-07-26T05:21:35.000,Precinct,,10002,EAST HOUSTON STREET,1 AVENUE,,40.7229337818,"{u'type': u'Point', u'coordinates': [-73.988639374508, 40.722933781819]}",Street/Sidewalk,-73.9886393745,PHONE,MANHATTAN,Unspecified,2017-07-25T23:43:53.000,The Police Department reviewed your complaint and provided additional information below.,Closed,,36781690,987399,202661,21:21:35,"(-73.98863937450832, 40.722933781818995)",POINT (-73.98863937450832 40.72293378181899)
49,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2017-07-25T23:43:53.000,03 MANHATTAN,Drinking,2017-07-25 20:13:07,,,In Public,2017-07-26T04:13:07.000,Precinct,,10002,1 AVENUE,EAST HOUSTON STREET,,40.7229337818,"{u'type': u'Point', u'coordinates': [-73.988639374508, 40.722933781819]}",Park/Playground,-73.9886393745,PHONE,MANHATTAN,Unspecified,2017-07-25T23:43:53.000,The Police Department reviewed your complaint and provided additional information below.,Closed,,36788677,987399,202661,20:13:07,"(-73.98863937450832, 40.722933781818995)",POINT (-73.98863937450832 40.72293378181899)
50,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2017-07-29T00:16:48.000,Unspecified MANHATTAN,Drinking,2017-07-28 21:12:26,,,In Public,2017-07-29T05:12:26.000,Precinct,,10463,WEST  225 STREET,MARBLE HILL AVENUE,,40.8746615177,"{u'type': u'Point', u'coordinates': [-73.911087994382, 40.874661517691]}",Street/Sidewalk,-73.9110879944,ONLINE,MANHATTAN,Unspecified,2017-07-29T00:16:48.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,,36807939,1008839,257953,21:12:26,"(-73.91108799438194, 40.87466151769141)",POINT (-73.91108799438194 40.87466151769141)
51,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2017-07-29T01:26:22.000,03 MANHATTAN,Drinking,2017-07-28 22:33:09,,,In Public,2017-07-29T06:33:09.000,Precinct,,10002,DIVISION STREET,ALLEN STREET,,40.714364979,"{u'type': u'Point', u'coordinates': [-73.992821613752, 40.714364978981]}",Street/Sidewalk,-73.9928216138,PHONE,MANHATTAN,Unspecified,2017-07-29T01:26:22.000,The Police Department reviewed your complaint and provided additional information below.,Closed,,36809192,986240,199539,22:33:09,"(-73.99282161375164, 40.71436497898066)",POINT (-73.99282161375164 40.71436497898066)
52,ADDRESS,NYPD,New York City Police Department,1018700043,MANHATTAN,NEW YORK,2017-07-31T23:16:00.000,07 MANHATTAN,Drinking,2017-07-31 21:07:22,AMSTERDAM AVENUE,BROADWAY,In Public,2017-08-01T05:07:22.000,Precinct,230 WEST 99 STREET,10025,,,,40.7963824961,"{u'type': u'Point', u'coordinates': [-73.969896700823, 40.796382496123]}",Street/Sidewalk,-73.9698967008,PHONE,MANHATTAN,Unspecified,2017-07-31T23:16:00.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 99 STREET,36833772,992585,229422,21:07:22,"(-73.96989670082337, 40.79638249612316)",POINT (-73.96989670082337 40.79638249612316)
53,ADDRESS,NYPD,New York City Police Department,1003930014,MANHATTAN,NEW YORK,2017-08-05T02:05:30.000,03 MANHATTAN,Drinking,2017-08-05 00:29:33,AVENUE B,AVENUE C,In Public,2017-08-05T08:29:33.000,Precinct,610 EAST 11 STREET,10009,,,,40.7272389425,"{u'type': u'Point', u'coordinates': [-73.978951358742, 40.727238942531]}",Street/Sidewalk,-73.9789513587,PHONE,MANHATTAN,Unspecified,2017-08-05T02:05:30.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,EAST 11 STREET,36867808,990084,204230,00:29:33,"(-73.97895135874215, 40.727238942531024)",POINT (-73.97895135874215 40.72723894253102)
54,ADDRESS,NYPD,New York City Police Department,1015960001,MANHATTAN,NEW YORK,2017-08-06T01:58:51.000,10 MANHATTAN,Drinking,2017-08-05 23:27:22,5 AVENUE,LENOX AVENUE,In Public,2017-08-06T07:27:22.000,Precinct,71 WEST 112 STREET,10026,,,,40.7991206088,"{u'type': u'Point', u'coordinates': [-73.950691402721, 40.799120608761]}",Street/Sidewalk,-73.9506914027,PHONE,MANHATTAN,Unspecified,2017-08-06T01:58:51.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 112 STREET,36874004,997902,230422,23:27:22,"(-73.95069140272115, 40.799120608760695)",POINT (-73.95069140272115 40.7991206087607)
55,ADDRESS,NYPD,New York City Police Department,1022250036,MANHATTAN,NEW YORK,2017-08-09T03:59:20.000,12 MANHATTAN,Drinking,2017-08-07 00:41:41,ACADEMY STREET,WEST 204 STREET,In Public,2017-08-07T08:41:41.000,Precinct,156 SHERMAN AVENUE,10034,,,,40.8646766772,"{u'type': u'Point', u'coordinates': [-73.923050188658, 40.864676677198]}",Residential Building/House,-73.9230501887,PHONE,MANHATTAN,Unspecified,2017-08-09T03:59:20.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,SHERMAN AVENUE,36880044,1005534,254312,00:41:41,"(-73.92305018865783, 40.864676677197856)",POINT (-73.92305018865783 40.86467667719786)
56,ADDRESS,NYPD,New York City Police Department,1005920022,MANHATTAN,NEW YORK,2017-08-12T03:26:31.000,02 MANHATTAN,Drinking,2017-08-11 23:36:33,WEST 4 STREET,WASHINGTON PLACE,In Public,2017-08-12T07:36:33.000,Precinct,353 6 AVENUE,10014,,,,40.7320167386,"{u'type': u'Point', u'coordinates': [-74.000743286073, 40.732016738614]}",Street/Sidewalk,-74.0007432861,PHONE,MANHATTAN,Unspecified,2017-08-12T03:26:31.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,6 AVENUE,36924754,984044,205970,23:36:33,"(-74.00074328607343, 40.73201673861393)",POINT (-74.00074328607343 40.73201673861393)
57,ADDRESS,NYPD,New York City Police Department,1021740089,MANHATTAN,NEW YORK,2017-08-12T22:13:31.000,12 MANHATTAN,Drinking,2017-08-12 22:01:29,NAGLE AVENUE,SHERMAN AVENUE,In Public,2017-08-13T06:01:29.000,Precinct,9 SICKLES STREET,10040,,,,40.8610236571,"{u'type': u'Point', u'coordinates': [-73.927558936206, 40.861023657086]}",Street/Sidewalk,-73.9275589362,ONLINE,MANHATTAN,Unspecified,2017-08-12T22:13:31.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,SICKLES STREET,36930327,1004288,252980,22:01:29,"(-73.9275589362062, 40.86102365708589)",POINT (-73.9275589362062 40.86102365708589)
58,ADDRESS,NYPD,New York City Police Department,1004490004,MANHATTAN,NEW YORK,2017-08-15T01:09:21.000,03 MANHATTAN,Drinking,2017-08-14 21:06:44,EAST 7 STREET,ST MARKS PLACE,In Public,2017-08-15T05:06:44.000,Precinct,124 2 AVENUE,10003,,,,40.728280492,"{u'type': u'Point', u'coordinates': [-73.987888002632, 40.728280491989]}",Street/Sidewalk,-73.9878880026,PHONE,MANHATTAN,Unspecified,2017-08-15T01:09:21.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,2 AVENUE,36945367,987607,204609,21:06:44,"(-73.98788800263188, 40.72828049198869)",POINT (-73.98788800263188 40.72828049198869)
59,ADDRESS,NYPD,New York City Police Department,1018230010,MANHATTAN,NEW YORK,2017-08-18T00:50:35.000,10 MANHATTAN,Drinking,2017-08-17 23:38:57,ST NICHOLAS AVENUE,7 AVENUE,In Public,2017-08-18T07:38:57.000,Precinct,137 WEST 113 STREET,10026,,,,40.8008424575,"{u'type': u'Point', u'coordinates': [-73.952853664965, 40.80084245747]}",Street/Sidewalk,-73.952853665,PHONE,MANHATTAN,Unspecified,2017-08-18T00:50:35.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 113 STREET,36971419,997303,231049,23:38:57,"(-73.9528536649648, 40.80084245746975)",POINT (-73.95285366496481 40.80084245746975)
60,ADDRESS,NYPD,New York City Police Department,1020640027,MANHATTAN,NEW YORK,2017-08-19T23:26:06.000,09 MANHATTAN,Drinking,2017-08-19 21:10:31,ST NICHOLAS AVENUE,CONVENT AVENUE,In Public,2017-08-20T05:10:31.000,Precinct,401 WEST 149 STREET,10031,,,,40.8267345757,"{u'type': u'Point', u'coordinates': [-73.943249177111, 40.8267345757]}",Street/Sidewalk,-73.9432491771,PHONE,MANHATTAN,Unspecified,2017-08-19T23:26:06.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 149 STREET,36987020,999956,240484,21:10:31,"(-73.94324917711147, 40.826734575700144)",POINT (-73.94324917711147 40.82673457570014)
61,ADDRESS,NYPD,New York City Police Department,1018220057,MANHATTAN,NEW YORK,2017-08-25T01:19:14.000,10 MANHATTAN,Drinking,2017-08-24 23:59:30,ST NICHOLAS AVENUE,7 AVENUE,In Public,2017-08-25T07:59:30.000,Precinct,140 WEST 113 STREET,10026,,,,40.8008562136,"{u'type': u'Point', u'coordinates': [-73.95293311739, 40.800856213573]}",Street/Sidewalk,-73.9529331174,PHONE,MANHATTAN,Unspecified,2017-08-25T01:19:14.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 113 STREET,37026738,997281,231054,23:59:30,"(-73.95293311739029, 40.80085621357295)",POINT (-73.95293311739029 40.80085621357295)
62,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2017-08-26T23:36:26.000,12 MANHATTAN,Drinking,2017-08-26 23:11:49,,,In Public,2017-08-27T07:11:49.000,Precinct,,10034,WEST  212 STREET,10 AVENUE,,40.8676337163,"{u'type': u'Point', u'coordinates': [-73.916589403855, 40.86763371631]}",Street/Sidewalk,-73.9165894039,PHONE,MANHATTAN,Unspecified,2017-08-26T23:36:26.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,,37035449,1007320,255391,23:11:49,"(-73.91658940385545, 40.86763371630969)",POINT (-73.91658940385545 40.86763371630969)
63,ADDRESS,NYPD,New York City Police Department,1017260047,MANHATTAN,NEW YORK,2017-09-03T23:15:27.000,10 MANHATTAN,Drinking,2017-09-03 22:02:23,5 AVENUE,LENOX AVENUE,In Public,2017-09-04T06:02:23.000,Precinct,16 WEST 129 STREET,10027,,,,40.8094639891,"{u'type': u'Point', u'coordinates': [-73.941623880719, 40.809463989149]}",Residential Building/House,-73.9416238807,ONLINE,MANHATTAN,Unspecified,2017-09-03T23:15:27.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,Closed,WEST 129 STREET,37093649,1000410,234192,22:02:23,"(-73.94162388071918, 40.809463989148945)",POINT (-73.94162388071918 40.80946398914895)
64,ADDRESS,NYPD,New York City Police Department,1020500131,MANHATTAN,NEW YORK,2017-09-04T22:10:39.000,09 MANHATTAN,Drinking,2017-09-04 21:20:04,WEST 141 STREET,WEST 145 STREET,In Public,2017-09-05T05:20:04.000,Precinct,695 ST NICHOLAS AVENUE,10030,,,,40.8235625289,"{u'type': u'Point', u'coordinates': [-73.94499342041, 40.823562528882]}",Street/Sidewalk,-73.9449934204,PHONE,MANHATTAN,Unspecified,2017-09-04T22:10:39.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,ST NICHOLAS AVENUE,37102853,999474,239328,21:20:04,"(-73.94499342041004, 40.823562528881716)",POINT (-73.94499342041004 40.82356252888172)
65,ADDRESS,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2017-09-05T23:06:51.000,04 MANHATTAN,Drinking,2017-09-05 22:37:30,8 AVENUE,9 AVENUE,In Public,2017-09-06T06:37:30.000,Precinct,347 WEST WEST 39 STREET,10018,,,,40.7559095479,"{u'type': u'Point', u'coordinates': [-73.992531987857, 40.755909547882]}",Street/Sidewalk,-73.9925319879,ONLINE,MANHATTAN,Unspecified,2017-09-05T23:06:51.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 39 STREET,37113661,986319,214675,22:37:30,"(-73.9925319878569, 40.75590954788221)",POINT (-73.99253198785691 40.75590954788221)
66,ADDRESS,NYPD,New York City Police Department,1003740017,MANHATTAN,NEW YORK,2017-09-08T04:12:39.000,03 MANHATTAN,Drinking,2017-09-08 01:50:45,AVENUE C,AVENUE D,In Public,2017-09-08T09:50:45.000,Precinct,716 EAST 5 STREET,10009,,,,40.7225069606,"{u'type': u'Point', u'coordinates': [-73.978841015483, 40.722506960564]}",Street/Sidewalk,-73.9788410155,PHONE,MANHATTAN,Unspecified,2017-09-08T04:12:39.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,EAST 5 STREET,37123580,990115,202506,01:50:45,"(-73.97884101548296, 40.722506960564466)",POINT (-73.97884101548296 40.72250696056447)
